n1,n2,t
7,73,326700
45,34,326700
7,55,326700
10,45,326720
10,34,326720
45,34,326720
55,73,326720
10,45,326740
45,34,326740
10,45,326760
10,34,326760
45,34,326760
10,73,326760
8,28,326760
10,45,326780
7,73,326780
45,34,326780
8,28,326780
10,45,326800
10,34,326800
7,73,326800
10,45,326820
10,34,326820
7,73,326820
45,34,326820
8,28,326820
10,45,326840
7,73,326840
45,34,326840
10,45,326860
7,73,326860
10,45,326880
7,73,326880
45,34,326880
10,45,326900
10,34,326900
45,34,326900
10,45,326920
45,34,326920
10,45,326940
10,34,326940
45,34,326940
10,45,326960
10,34,326960
45,34,326960
10,45,326980
45,34,326980
10,45,327000
7,73,327000
10,58,327000
8,28,327000
10,45,327020
10,34,327020
7,73,327020
10,45,327040
10,34,327040
7,73,327040
10,45,327060
7,73,327060
10,45,327080
7,73,327080
26,51,327080
10,45,327100
26,51,327100
10,45,327120
8,28,327120
10,45,327140
10,34,327140
26,51,327140
8,28,327140
10,45,327160
8,28,327160
10,45,327180
55,73,327180
8,28,327180
10,45,327200
8,28,327200
10,45,327220
10,34,327220
7,73,327220
45,34,327220
10,45,327240
45,34,327240
10,45,327260
12,45,327260
45,73,327260
10,73,327260
7,55,327260
10,12,327260
12,73,327260
10,45,327280
7,73,327280
7,55,327280
10,12,327280
7,73,327300
45,34,327300
7,55,327300
7,73,327320
7,55,327320
12,53,327320
10,45,327340
7,73,327340
7,55,327340
10,45,327360
7,73,327360
10,53,327360
10,45,327380
7,73,327380
45,73,327380
10,73,327380
7,55,327380
12,53,327380
7,73,327400
45,34,327400
7,73,327420
26,51,327420
45,34,327420
10,45,327440
7,73,327440
26,51,327440
10,73,327440
10,7,327440
7,73,327460
7,73,327480
26,51,327480
7,73,327500
45,7,327520
45,34,327520
45,73,327520
8,26,327520
45,7,327540
7,73,327540
45,73,327540
34,73,327540
8,26,327540
7,73,327560
45,73,327560
34,73,327560
8,51,327560
7,34,327560
7,73,327580
53,72,327580
34,73,327580
7,73,327600
12,45,327600
10,57,327600
34,73,327600
7,73,327620
53,72,327620
10,57,327620
34,73,327620
7,73,327640
34,73,327640
7,73,327660
8,26,327660
7,73,327680
8,26,327680
7,73,327700
34,73,327700
8,26,327700
7,73,327720
26,51,327720
34,73,327720
8,26,327720
7,73,327740
34,73,327740
8,26,327740
7,73,327760
34,73,327760
7,73,327780
53,72,327780
34,73,327780
8,26,327780
7,73,327800
45,62,327800
34,73,327800
7,34,327800
7,73,327820
34,73,327820
8,51,327820
8,26,327820
7,73,327840
53,72,327840
8,51,327840
53,57,327840
8,26,327840
10,37,327840
7,73,327860
26,51,327860
53,72,327860
34,73,327860
8,51,327860
53,57,327860
7,34,327860
10,37,327860
7,73,327880
8,51,327880
7,34,327880
10,37,327880
7,73,327900
12,37,327900
10,12,327900
8,51,327900
10,30,327900
7,34,327900
8,26,327900
10,37,327900
7,73,327920
12,37,327920
10,12,327920
7,34,327920
8,26,327920
10,37,327920
7,73,327940
10,12,327940
7,34,327940
8,26,327940
10,37,327940
12,37,327960
10,12,327960
8,26,327960
10,37,327960
26,28,327980
10,12,327980
8,51,327980
7,34,327980
10,37,327980
7,73,328000
26,28,328000
45,62,328000
10,45,328020
7,73,328020
10,62,328020
45,62,328020
10,45,328040
7,73,328040
10,62,328040
7,34,328040
10,45,328060
7,73,328060
10,62,328060
45,62,328060
7,34,328060
10,45,328080
7,73,328080
10,62,328080
12,26,328080
45,62,328080
34,73,328080
7,34,328080
10,45,328100
7,73,328100
10,62,328100
12,26,328100
10,45,328120
7,73,328120
10,62,328120
12,26,328120
45,62,328120
10,45,328140
7,73,328140
10,62,328140
45,62,328140
7,34,328140
10,45,328160
7,73,328160
10,62,328160
10,45,328180
7,73,328180
10,62,328180
10,45,328200
10,62,328200
7,34,328200
10,45,328220
7,73,328220
10,62,328220
45,62,328220
7,34,328220
10,45,328240
7,73,328240
26,45,328240
10,26,328240
10,62,328240
10,45,328260
7,73,328260
10,62,328260
10,45,328280
7,73,328280
10,62,328280
10,45,328300
10,62,328300
34,73,328300
10,45,328320
10,62,328320
45,62,328320
34,73,328320
10,45,328340
10,62,328340
45,62,328340
34,73,328340
10,45,328360
10,62,328360
10,45,328380
7,73,328380
53,72,328380
10,62,328380
10,45,328400
53,72,328400
8,57,328400
10,62,328400
8,26,328400
10,45,328420
53,72,328420
10,62,328420
10,45,328440
7,73,328440
10,62,328440
34,73,328440
10,45,328460
7,73,328460
10,62,328460
45,62,328460
10,45,328480
8,73,328480
10,62,328480
45,62,328480
34,73,328480
26,57,328480
10,45,328500
8,73,328500
10,62,328500
34,73,328500
10,45,328520
8,34,328520
7,73,328520
8,73,328520
34,73,328520
7,73,328540
8,73,328540
34,73,328540
10,45,328560
7,73,328560
34,73,328560
53,57,328560
34,73,328580
53,57,328580
10,7,328600
8,73,328600
34,73,328600
7,73,328620
10,7,328620
53,57,328620
7,73,328640
7,73,328660
10,62,328660
7,73,328680
10,62,328680
34,73,328680
7,73,328700
10,62,328700
7,73,328720
10,62,328720
7,73,328740
10,62,328740
7,73,328760
10,62,328760
7,73,328780
10,73,328780
7,73,328800
10,7,328800
7,73,328820
55,73,328840
8,7,328840
10,45,328860
45,73,328860
10,26,328860
8,7,328860
45,73,328880
10,73,328880
8,73,328880
8,10,328880
7,34,328880
10,45,328900
7,73,328900
7,34,328900
7,73,328920
10,26,328920
8,57,328920
8,10,328920
7,73,328940
10,26,328940
7,73,328960
8,7,328960
7,73,328980
10,57,328980
7,73,329000
10,26,329000
10,57,329000
10,26,329020
8,10,329060
26,57,329060
10,26,329120
7,73,329160
7,73,329180
7,73,329200
10,45,329220
7,73,329220
8,10,329240
10,45,329260
8,10,329260
10,45,329280
7,73,329280
8,10,329280
7,73,329320
10,45,329340
26,45,329340
12,45,329340
10,26,329340
12,26,329340
10,12,329340
8,7,329340
10,45,329360
26,45,329360
12,45,329360
10,26,329360
8,7,329360
10,45,329380
45,7,329380
26,7,329380
26,45,329380
10,26,329380
28,57,329380
10,45,329400
8,45,329400
69,68,329400
53,7,329400
26,45,329400
10,7,329400
10,26,329400
53,45,329400
26,45,329420
68,57,329420
53,45,329420
10,45,329440
7,73,329440
26,45,329440
10,26,329440
11,69,329440
69,68,329460
8,68,329460
7,73,329460
7,73,329500
7,73,329520
26,45,329520
26,53,329520
12,68,329520
53,45,329520
7,73,329540
26,45,329540
26,53,329540
12,68,329540
53,45,329540
10,45,329560
7,73,329560
26,45,329560
26,53,329560
12,68,329560
10,26,329560
53,68,329560
53,45,329560
10,45,329580
8,45,329580
26,45,329580
12,45,329580
11,45,329580
10,26,329580
12,53,329580
53,45,329580
8,26,329580
11,26,329580
26,45,329600
11,8,329600
26,45,329620
11,8,329620
10,26,329620
10,45,329640
7,73,329640
26,45,329640
11,8,329640
10,26,329640
10,45,329660
7,73,329660
10,26,329660
10,45,329680
7,73,329680
26,45,329680
10,26,329680
10,45,329700
7,73,329700
26,45,329700
10,26,329700
10,45,329720
7,73,329720
26,45,329720
10,26,329720
11,12,329720
10,45,329740
8,45,329740
7,73,329740
10,45,329760
45,57,329760
26,45,329760
10,26,329760
10,45,329780
26,45,329780
10,26,329780
10,45,329800
26,45,329800
10,26,329800
10,45,329820
7,73,329820
10,26,329820
11,73,329820
11,73,329840
7,73,329860
26,45,329860
8,26,329860
10,45,329880
8,45,329880
7,73,329880
26,45,329880
10,26,329880
7,73,329900
26,45,329900
10,45,329920
7,73,329920
10,45,329940
7,73,329940
10,45,329960
7,73,329960
7,73,329980
10,45,330000
8,45,330000
7,73,330000
8,45,330020
7,73,330040
26,45,330040
10,57,330040
32,0,330040
7,73,330060
7,73,330080
53,73,330080
7,73,330100
10,45,330120
7,73,330120
7,73,330140
10,26,330140
26,57,330140
7,73,330160
26,45,330160
0,12,330160
26,57,330160
10,45,330180
53,7,330180
7,73,330180
10,26,330180
7,71,330180
10,57,330180
71,73,330200
7,73,330200
26,45,330200
10,57,330200
71,73,330220
7,73,330220
7,71,330220
8,45,330240
71,73,330240
7,73,330240
26,45,330240
7,71,330240
10,45,330260
71,73,330260
7,73,330260
7,71,330260
10,57,330260
10,45,330280
71,73,330280
7,73,330280
7,71,330280
10,57,330280
10,45,330300
8,45,330300
71,73,330300
7,73,330300
7,71,330300
0,53,330300
71,73,330320
7,73,330320
10,57,330320
10,45,330340
71,73,330340
7,73,330340
7,71,330340
10,57,330340
11,12,330340
8,45,330360
7,73,330360
7,71,330360
7,73,330380
7,71,330380
8,45,330400
7,73,330400
7,71,330400
10,57,330400
71,73,330420
7,73,330420
0,73,330420
10,57,330420
7,73,330440
0,73,330440
7,71,330440
0,53,330440
10,57,330440
10,45,330460
53,7,330460
12,74,330460
7,73,330460
0,73,330460
10,57,330460
11,12,330460
11,74,330460
0,7,330460
10,45,330480
0,73,330480
10,26,330480
10,57,330480
11,74,330480
26,57,330480
0,73,330500
10,26,330500
10,57,330500
11,74,330500
26,57,330500
10,45,330520
53,7,330520
7,73,330520
0,73,330520
10,26,330520
10,57,330520
0,7,330520
10,45,330540
7,73,330540
26,45,330540
0,73,330540
10,57,330540
0,7,330540
10,45,330560
7,73,330560
10,57,330560
0,72,330560
53,73,330560
10,45,330580
8,45,330580
7,73,330580
7,71,330580
10,57,330580
0,72,330580
10,45,330600
0,73,330600
7,71,330600
0,53,330600
10,57,330600
8,26,330600
10,45,330620
0,73,330620
26,53,330620
7,71,330620
0,53,330620
10,57,330620
53,73,330620
10,45,330640
7,73,330640
10,57,330640
10,45,330660
7,73,330660
7,71,330660
10,57,330660
10,45,330680
7,71,330680
10,57,330680
10,45,330700
71,73,330700
7,73,330700
7,71,330700
10,57,330700
71,73,330720
7,73,330720
7,71,330720
10,57,330720
10,45,330740
71,73,330740
7,73,330740
7,71,330740
10,57,330740
10,45,330760
71,73,330760
7,73,330760
7,71,330760
10,57,330760
10,45,330780
71,73,330780
7,73,330780
7,71,330780
10,57,330780
11,74,330780
10,45,330800
71,73,330800
7,73,330800
26,45,330800
10,26,330800
7,71,330800
10,57,330800
10,45,330820
7,71,330820
10,57,330820
10,45,330840
7,71,330840
10,57,330840
11,74,330840
10,45,330860
8,45,330860
7,73,330860
7,71,330860
10,57,330860
10,45,330880
7,73,330880
10,26,330880
10,57,330880
10,45,330900
7,73,330900
10,57,330900
10,45,330920
7,73,330920
10,57,330920
10,45,330940
7,73,330940
53,72,330940
10,57,330940
10,45,330960
7,73,330960
11,74,330960
10,45,330980
71,73,330980
7,73,330980
7,71,330980
10,45,331000
71,73,331000
7,73,331000
10,57,331000
10,45,331020
8,45,331020
71,73,331020
7,73,331020
10,26,331020
10,57,331020
10,45,331040
8,45,331040
71,73,331040
7,73,331040
10,26,331040
10,57,331040
10,45,331060
71,73,331060
7,73,331060
0,49,331060
10,26,331060
7,71,331060
71,73,331080
45,57,331080
7,73,331080
0,49,331080
7,71,331080
11,74,331080
8,45,331100
0,49,331100
7,71,331100
11,74,331100
0,49,331120
7,71,331120
0,49,331140
11,74,331140
0,49,331160
7,71,331160
11,74,331160
53,73,331160
45,57,331180
7,71,331180
53,73,331180
45,57,331200
26,45,331200
7,71,331200
53,73,331200
12,74,331220
26,45,331220
8,10,331220
7,71,331220
11,74,331220
10,45,331240
8,45,331240
71,73,331240
7,73,331240
26,45,331240
7,71,331240
11,74,331240
26,45,331260
11,74,331260
10,45,331280
71,73,331280
7,73,331280
11,74,331280
10,45,331300
7,71,331300
21,73,331300
10,45,331320
11,74,331320
21,73,331320
10,17,331320
10,45,331340
7,71,331340
11,74,331340
21,73,331340
10,17,331340
10,45,331360
7,71,331360
11,74,331360
9,49,331360
10,45,331380
7,71,331380
11,74,331380
10,45,331400
11,74,331400
10,45,331420
17,20,331420
7,71,331420
11,74,331420
10,45,331440
9,73,331440
11,74,331440
10,45,331460
17,20,331460
7,71,331460
11,74,331460
8,17,331460
10,17,331460
10,45,331480
17,20,331480
7,71,331480
17,12,331480
11,74,331480
8,17,331480
10,17,331480
10,45,331500
7,71,331500
10,57,331500
26,57,331500
8,12,331500
10,45,331520
7,71,331520
10,57,331520
11,74,331520
26,57,331520
10,45,331540
7,71,331540
11,74,331540
10,45,331560
11,74,331560
20,57,331560
10,45,331580
11,74,331580
10,45,331600
8,45,331600
8,10,331600
11,74,331600
12,53,331600
10,45,331620
7,73,331620
26,45,331620
17,59,331620
7,21,331620
11,74,331620
12,53,331620
21,73,331620
10,45,331640
7,73,331640
26,45,331640
17,5,331640
5,50,331640
10,26,331640
71,57,331640
7,21,331640
11,74,331640
12,53,331640
21,73,331640
10,45,331660
8,45,331660
7,73,331660
26,45,331660
7,21,331660
11,74,331660
12,53,331660
21,73,331660
10,45,331680
8,45,331680
7,21,331680
11,74,331680
12,53,331680
10,45,331700
26,45,331700
11,9,331700
17,59,331700
7,21,331700
12,53,331700
21,73,331700
10,45,331720
7,73,331720
17,59,331720
7,21,331720
11,74,331720
12,53,331720
21,73,331720
20,57,331720
10,45,331740
8,45,331740
7,21,331740
12,53,331740
20,45,331740
21,73,331740
20,57,331740
10,45,331760
12,53,331760
10,45,331780
7,73,331780
7,21,331780
12,53,331780
10,45,331800
7,21,331800
12,53,331800
62,73,331820
7,21,331820
12,53,331820
10,45,331840
5,0,331840
62,73,331840
7,21,331840
12,53,331840
10,45,331860
8,45,331860
7,21,331860
12,53,331860
10,45,331880
8,45,331880
8,20,331880
5,0,331880
7,21,331880
10,45,331900
8,20,331900
5,0,331900
62,73,331900
7,21,331900
10,45,331920
8,45,331920
7,73,331920
5,50,331920
8,20,331920
5,0,331920
7,21,331920
10,45,331940
53,7,331940
7,73,331940
5,50,331940
8,20,331940
5,0,331940
53,73,331940
10,45,331960
8,45,331960
7,73,331960
5,50,331960
8,20,331960
5,0,331960
10,45,331980
53,7,331980
8,20,331980
5,0,331980
10,45,332000
53,7,332000
5,0,332000
21,62,332000
7,72,332000
10,45,332020
12,37,332020
10,45,332040
8,45,332040
53,7,332040
5,0,332040
12,37,332040
21,62,332040
20,45,332040
10,45,332060
53,7,332060
12,74,332060
26,45,332060
10,26,332060
11,12,332060
11,74,332060
20,45,332060
10,20,332060
10,45,332080
8,45,332080
12,74,332080
26,45,332080
8,20,332080
10,26,332080
5,0,332080
8,10,332080
11,12,332080
11,74,332080
10,20,332080
10,45,332100
8,45,332100
53,7,332100
26,45,332100
5,50,332100
10,26,332100
5,0,332100
8,10,332100
11,74,332100
20,45,332100
10,20,332100
8,26,332100
10,45,332120
8,45,332120
53,7,332120
26,45,332120
8,20,332120
5,0,332120
11,74,332120
5,50,332140
8,20,332140
10,26,332140
5,0,332140
8,10,332140
11,74,332140
10,45,332160
8,45,332160
53,7,332160
26,45,332160
5,50,332160
10,26,332160
5,0,332160
8,10,332160
62,73,332160
11,74,332160
7,72,332160
20,45,332160
10,20,332160
8,26,332160
8,45,332180
53,7,332180
26,45,332180
5,0,332180
62,73,332180
20,45,332180
53,7,332200
26,45,332200
53,72,332200
62,73,332200
53,7,332220
26,45,332220
62,73,332220
53,7,332240
26,45,332240
62,73,332240
11,74,332240
26,45,332260
8,20,332260
9,17,332260
11,74,332260
20,57,332260
26,45,332280
10,73,332280
20,73,332280
10,20,332280
73,57,332280
10,45,332300
8,45,332300
45,57,332300
53,7,332300
26,45,332300
8,20,332300
10,26,332300
10,57,332300
26,57,332300
10,20,332300
7,73,332320
5,50,332320
20,45,332320
10,20,332320
8,26,332320
17,26,332340
26,45,332340
5,50,332340
5,0,332340
62,73,332340
17,45,332340
7,58,332340
20,45,332340
10,45,332360
17,26,332360
17,20,332360
26,20,332360
5,50,332360
5,0,332360
62,73,332360
11,74,332360
17,45,332360
7,58,332360
10,20,332360
10,17,332360
5,0,332380
62,73,332380
17,45,332380
7,58,332380
20,45,332380
17,20,332400
5,0,332400
11,74,332400
7,58,332400
10,45,332420
17,20,332420
5,50,332420
8,10,332420
62,73,332420
11,74,332420
17,45,332420
7,58,332420
10,20,332420
10,17,332420
10,45,332440
8,45,332440
5,50,332440
10,26,332440
8,10,332440
62,73,332440
7,58,332440
17,57,332440
10,20,332440
17,20,332460
10,73,332460
10,26,332460
11,74,332460
7,58,332460
10,73,332480
10,7,332480
10,26,332480
8,10,332480
62,73,332480
9,45,332480
11,74,332480
7,58,332480
8,26,332480
7,73,332500
10,73,332500
10,7,332500
5,0,332500
8,10,332500
9,45,332500
11,74,332500
7,58,332500
7,73,332520
10,7,332520
10,26,332520
8,10,332520
9,45,332520
11,74,332520
8,26,332520
10,45,332540
17,20,332540
26,45,332540
5,0,332540
11,74,332540
10,45,332560
17,20,332560
7,73,332560
26,45,332560
5,0,332560
62,73,332560
11,74,332560
10,45,332580
17,20,332580
7,73,332580
26,45,332580
5,0,332580
62,73,332580
11,74,332580
7,62,332580
17,57,332580
17,20,332600
26,45,332600
11,74,332600
10,45,332620
5,0,332620
11,74,332620
17,57,332620
8,26,332620
10,45,332640
17,20,332640
26,45,332640
10,73,332640
10,26,332640
11,74,332640
17,57,332640
10,45,332660
10,26,332660
11,74,332660
10,45,332680
17,20,332680
7,73,332680
26,45,332680
10,26,332680
5,0,332680
11,74,332680
17,57,332680
10,45,332700
7,73,332700
26,45,332700
11,74,332700
10,45,332720
8,45,332720
7,73,332720
26,45,332720
8,10,332720
11,74,332720
10,45,332740
7,73,332740
26,45,332740
10,26,332740
8,10,332740
11,74,332740
7,62,332740
8,26,332740
10,45,332760
17,20,332760
7,73,332760
26,45,332760
5,0,332760
8,10,332760
11,74,332760
7,62,332760
8,26,332760
8,45,332780
17,20,332780
7,73,332780
5,0,332780
10,71,332780
11,74,332780
7,62,332780
8,26,332780
17,20,332800
26,45,332800
8,30,332800
11,74,332800
7,62,332800
7,73,332820
10,71,332820
8,30,332820
11,74,332820
8,45,332840
7,73,332840
10,71,332840
10,45,332860
7,73,332860
7,73,332880
10,45,332900
7,73,332900
45,73,332900
10,71,332900
17,20,332920
7,73,332920
10,71,332920
17,20,332940
7,73,332940
45,71,332940
10,71,332940
10,45,332960
7,73,332960
45,71,332960
10,71,332960
10,45,332980
7,73,332980
45,71,332980
10,71,332980
8,30,332980
10,45,333000
17,20,333000
7,73,333000
8,30,333000
17,20,333020
7,73,333020
10,71,333020
10,45,333040
7,73,333040
45,71,333040
10,71,333040
8,30,333040
10,45,333060
17,20,333060
7,73,333060
45,71,333060
10,71,333060
8,30,333060
10,45,333080
17,20,333080
7,73,333080
45,71,333080
